sound_id,class,class_idx,class_top,confidence,uploader,license,title,tags,description
116366,is-p,3,is,4,atonia,http://creativecommons.org/publicdomain/zero/1.0/,71.wav,vibraphone,"recorded with rode nt2000, goldmike preamp, 44.100 Hz, 24bit, named by midi pitch, starting from F3, covering 3 octaves"
210684,is-p,3,is,4,ahjteam,https://creativecommons.org/licenses/by/4.0/,TamboRight_17.wav,"multihit,tamborine,samples,tambourine,edited","Tambo by ahjteam (c) Anssi Tenhunen 2012 Subscribe to my youtube channel: <a href=""http://www.youtube.com/ahjteam"" rel=""nofollow"">http://www.youtube.com/ahjteam</a>"
136032,is-p,3,is,4,quartertone,https://creativecommons.org/licenses/by/4.0/,CC18ZM-Bl~v12.wav,"multisample,1-shot,velocity,cymbal","A 1-shot sample taken of an 18-inch diameter Zildjian Medium Crash cymbal, recorded with an MXL 603 close-mic and two Peavey electret condenser microphones in an XY pair. The files are all 200,000 samples in length, and crossfade-looped with the loop range [150,000...199,999]. Samplers with .WAV file header support should automatically detect the loop range. Just enable looping, set the sample player's sustain parameter to 0% and use the decay and/or release parameter to fade the cymbal out to taste. Notes for samples in this pack: Playing style: Bl = Bell Strike Bw = Bow Strike Ed = Edge Strike Velocity: v## =the number designation for the velocity with which the instrument was played"
417116,is-p,3,is,4,dersinnsspace,http://creativecommons.org/publicdomain/zero/1.0/,Tibetan bowl_right hit.wav,"ringing,field-recording,tibetan,singing,bowl",Tibetan bowl right hit.
204649,is-p,3,is,4,juancamiloorjuela,http://creativecommons.org/publicdomain/zero/1.0/,Maraca Hit 1,"homemade,wood,sample,Maraca,hit,Latin,sound",Native Wooden Maraca Hit Homemade Recording Part of an original native Colombian percussion sampler. Recorded with a Shure SM57 > Yamaha MG127cx > Mbox > Ableton Live
137658,is-p,3,is,4,quartertone,https://creativecommons.org/licenses/by/4.0/,HH13inKZ-ESC-v10.wav,"hi-hat,multisample,1-shot,velocity,cymbal","A 1-shot sample taken of a 13-inch diameter Zildjian K/Z HiHat cymbal pair (K-series top cymbal and Z-Custom bottom cymbal), recorded with an MXL 603 close-mic and two Peavey electret condenser microphones in an XY pair. The files designated ""FtSpl"", ""HO"", ""SO"", and ""O"" are all 150,000 samples in length, and crossfade-looped with the loop range [100,000...149,999]. Samplers with .WAV file header support should automatically detect the loop range. Just enable looping, set the sample player's sustain parameter to 0% and use the decay and/or release parameter to fade the cymbals out to taste. A MIDI continuous-control number can be designated to modulate Amplitude Envelope Decay and/or Release parameters, as well as selection of the MIDI key to be triggered, corresponding to the strike zone/openness level of the instrument in appropriate hardware or software devices. Notes for samples in this pack: Playing style: Cymbal strike types: Bl = Bell Strike Bw = Bow Strike E = Edge Strike FtChk = Foot ""Chick"" sound (Pedal closes the cymbals and remains closed) FtSpl = Foot ""Splash"" sound (Pedal closes the cymbals and is immediately released for the cymbals to decay naturally) Foot-control types for stick strikes: Cl = Tightly Closed SC = Semi-Closed HO = Half-Open SO = Semi-Open O = Fully Open Velocity: v## =the number designation for the velocity with which the instrument was played"
45063,is-p,3,is,5,Matias.Reccius,http://creativecommons.org/publicdomain/zero/1.0/,hihat_open2.wav,"drum,heavy,hi-hat,hihat,kit,metal,rockstar,tama,zildjian","X-Act heavy metal drum kit. Zildjian Avedis Quick Beat 14"". All were recorded in studio with a Sennheiser e835 microphone plugged into a Roland Juno-G synthesizer. Needs some 15kHz EQ increase because of the dynamic microphone's treble roll-off. No copyrights, free for all uses. I recommend using Native Instruments Battery to launch the samples. Each of the Battery's cells can accept stacked multi-samples, and the kit can be played through an electronic drum kit through MIDI. Excellent results. Any comments, contact Matias: matias.reccius@gmail.com"
152105,is-p,3,is,5,quartertone,https://creativecommons.org/licenses/by/4.0/,"SD13x03-Pearl-MP,TSn-HdC-v14.wav","multisample,drum,snare,velocity,1-shot","A 1-shot sample taken of a 13-inch diameter, 3-inch deep Pearl brass piccolo snare drum, recorded with a Shure SM-58 close-mic on the batter head, an MXL 603 close-mic on the bottom (snare side) head and two Peavey electret condenser microphones in an XY pair. The drum was fitted with an Evans G Plus (hazy) head on top and a Remo hazy ambassador snare head on bottom. Notes for samples in this pack: Tuning: VLP = Very Low Pitch LP = Low Pitch MLP = Medium-Low Pitch MP = Medium Pitch MHP = Medium-High Pitch HP = High Pitch VHP = Very High Pitch Playing style: CS = Cross Stick Strike (Shank of stick strikes the rim while the butt of the stick rests on the head) HdC = Head-Center Strike HdE = Head-Edge Strike RS = Rimshot (Simultaneous head and rim) Strike Rm = Rim Strike Snare Strainer settings: 0Sn = Snares off LSn = Loose Snares TSn = Tight Snares Velocity: v## =the number designation for the velocity with which the instrument was played"
142762,is-p,3,is,4,quartertone,https://creativecommons.org/licenses/by/4.0/,"SD14x08Tama-MHP,0Sn-CS-v05.wav","multisample,drum,snare,velocity,1-shot","A 1-shot sample taken of a 14-inch diameter, 8-inch deep Tama birch snare drum, recorded with an Equitek E100 close-mic on the batter head, an MXL 603 close-mic on the bottom (snare side) head and two Peavey electret condenser microphones in an XY pair. The drum was fitted with a Remo coated ambassador head on top and a Remo hazy ambassador snare head on bottom. Notes for samples in this pack: Tuning: VLP = Very Low Pitch LP = Low Pitch MLP = Medium-Low Pitch MP = Medium Pitch MHP = Medium-High Pitch HP = High Pitch VHP = Very High Pitch Playing style: CS = Cross Stick Strike (Shank of stick strikes the rim while the butt of the stick rests on the head) HdC = Head-Center Strike HdE = Head-Edge Strike RS = Rimshot (Simultaneous head and rim) Strike Rm = Rim Strike Snare Strainer settings: 0Sn = Snares off LSn = Loose Snares TSn = Tight Snares Velocity: v## =the number designation for the velocity with which the instrument was played"
142682,is-p,3,is,4,quartertone,https://creativecommons.org/licenses/by/4.0/,"SD14x08Tama-MHP,LSn-HdE-v09.wav","multisample,drum,snare,velocity,1-shot","A 1-shot sample taken of a 14-inch diameter, 8-inch deep Tama birch snare drum, recorded with an Equitek E100 close-mic on the batter head, an MXL 603 close-mic on the bottom (snare side) head and two Peavey electret condenser microphones in an XY pair. The drum was fitted with a Remo coated ambassador head on top and a Remo hazy ambassador snare head on bottom. Notes for samples in this pack: Tuning: VLP = Very Low Pitch LP = Low Pitch MLP = Medium-Low Pitch MP = Medium Pitch MHP = Medium-High Pitch HP = High Pitch VHP = Very High Pitch Playing style: CS = Cross Stick Strike (Shank of stick strikes the rim while the butt of the stick rests on the head) HdC = Head-Center Strike HdE = Head-Edge Strike RS = Rimshot (Simultaneous head and rim) Strike Rm = Rim Strike Snare Strainer settings: 0Sn = Snares off LSn = Loose Snares TSn = Tight Snares Velocity: v## =the number designation for the velocity with which the instrument was played"
138768,is-p,3,is,5,quartertone,https://creativecommons.org/licenses/by/4.0/,ChH18x20-1-FtSpl~v06.wav,"hi-hat,multisample,1-shot,velocity,cymbal","A 1-shot sample taken of a special-effects HiHat cymbal combo stack (an 18-inch Zildjian A series Ping Ride as the top cymbal, and a 20-inch Wuhan Lion series China as the bottom cymbal), recorded with an MXL 603 close-mic and two Peavey electret condenser microphones in an XY pair. The files designated ""FtSpl"", ""HO"", ""SO"", and ""O"" are all 200,000 samples in length, and crossfade-looped with the loop range [150,000...199,999]. Samplers with .WAV file header support should automatically detect the loop range. Just enable looping, set the sample player's sustain parameter to 0% and use the decay and/or release parameter to fade the cymbals out to taste. A MIDI continuous-control number can be designated to modulate Amplitude Envelope Decay and/or Release parameters, as well as selection of the MIDI key to be triggered, corresponding to the strike zone/openness level of the instrument in appropriate hardware or software devices. Notes for samples in this pack: Playing style: Cymbal strike types: Bl = Bell Strike Bw = Bow Strike E = Edge Strike FtChk = Foot ""Chick"" sound (Pedal closes the cymbals and remains closed) FtSpl = Foot ""Splash"" sound (Pedal closes the cymbals and is immediately released for the cymbals to decay naturally) Foot-control types for stick strikes: Cl = Tightly Closed SC = Semi-Closed HO = Half-Open SO = Semi-Open O = Fully Open Velocity: v## =the number designation for the velocity with which the instrument was played"
137602,is-p,3,is,4,quartertone,https://creativecommons.org/licenses/by/4.0/,HH13inKZ-BlSO~v07.wav,"hi-hat,multisample,1-shot,velocity,cymbal","A 1-shot sample taken of a 13-inch diameter Zildjian K/Z HiHat cymbal pair (K-series top cymbal and Z-Custom bottom cymbal), recorded with an MXL 603 close-mic and two Peavey electret condenser microphones in an XY pair. The files designated ""FtSpl"", ""HO"", ""SO"", and ""O"" are all 150,000 samples in length, and crossfade-looped with the loop range [100,000...149,999]. Samplers with .WAV file header support should automatically detect the loop range. Just enable looping, set the sample player's sustain parameter to 0% and use the decay and/or release parameter to fade the cymbals out to taste. A MIDI continuous-control number can be designated to modulate Amplitude Envelope Decay and/or Release parameters, as well as selection of the MIDI key to be triggered, corresponding to the strike zone/openness level of the instrument in appropriate hardware or software devices. Notes for samples in this pack: Playing style: Cymbal strike types: Bl = Bell Strike Bw = Bow Strike E = Edge Strike FtChk = Foot ""Chick"" sound (Pedal closes the cymbals and remains closed) FtSpl = Foot ""Splash"" sound (Pedal closes the cymbals and is immediately released for the cymbals to decay naturally) Foot-control types for stick strikes: Cl = Tightly Closed SC = Semi-Closed HO = Half-Open SO = Semi-Open O = Fully Open Velocity: v## =the number designation for the velocity with which the instrument was played"
333610,is-p,3,is,4,blevesque4,http://creativecommons.org/publicdomain/zero/1.0/,Ratchet1.aif,"percussive,Ratchet,percussion,wooden",Wooden percussion ratchet. About a quarter note in length.
144676,is-p,3,is,4,quartertone,https://creativecommons.org/licenses/by/4.0/,"SD14x08Tama-VLP,0Sn-CS-v03.wav","multisample,drum,snare,velocity,1-shot","A 1-shot sample taken of a 14-inch diameter, 8-inch deep Tama birch snare drum, recorded with an Equitek E100 close-mic on the batter head, an MXL 603 close-mic on the bottom (snare side) head and two Peavey electret condenser microphones in an XY pair. The drum was fitted with a Remo coated ambassador head on top and a Remo hazy ambassador snare head on bottom. Notes for samples in this pack: Tuning: VLP = Very Low Pitch LP = Low Pitch MLP = Medium-Low Pitch MP = Medium Pitch MHP = Medium-High Pitch HP = High Pitch VHP = Very High Pitch Playing style: CS = Cross Stick Strike (Shank of stick strikes the rim while the butt of the stick rests on the head) HdC = Head-Center Strike HdE = Head-Edge Strike RS = Rimshot (Simultaneous head and rim) Strike Rm = Rim Strike Snare Strainer settings: 0Sn = Snares off LSn = Loose Snares TSn = Tight Snares Velocity: v## =the number designation for the velocity with which the instrument was played"
137429,is-p,3,is,4,quartertone,https://creativecommons.org/licenses/by/4.0/,HH13inKZ-ESO~v03.wav,"hi-hat,multisample,1-shot,velocity,cymbal","A 1-shot sample taken of a 13-inch diameter Zildjian K/Z HiHat cymbal pair (K-series top cymbal and Z-Custom bottom cymbal), recorded with an MXL 603 close-mic and two Peavey electret condenser microphones in an XY pair. The files designated ""FtSpl"", ""HO"", ""SO"", and ""O"" are all 150,000 samples in length, and crossfade-looped with the loop range [100,000...149,999]. Samplers with .WAV file header support should automatically detect the loop range. Just enable looping, set the sample player's sustain parameter to 0% and use the decay and/or release parameter to fade the cymbals out to taste. A MIDI continuous-control number can be designated to modulate Amplitude Envelope Decay and/or Release parameters, as well as selection of the MIDI key to be triggered, corresponding to the strike zone/openness level of the instrument in appropriate hardware or software devices. Notes for samples in this pack: Playing style: Cymbal strike types: Bl = Bell Strike Bw = Bow Strike E = Edge Strike FtChk = Foot ""Chick"" sound (Pedal closes the cymbals and remains closed) FtSpl = Foot ""Splash"" sound (Pedal closes the cymbals and is immediately released for the cymbals to decay naturally) Foot-control types for stick strikes: Cl = Tightly Closed SC = Semi-Closed HO = Half-Open SO = Semi-Open O = Fully Open Velocity: v## =the number designation for the velocity with which the instrument was played"
91584,is-p,3,is,3,Suicidity,http://creativecommons.org/publicdomain/zero/1.0/,Dirty Tony's Kick Drum Mx 012.wav,"dirty,drum,kick,kit,pack,punk,raw,realistic,suicidity,tony,tonys","This is the Dirty Tony's Kick Drum. He recorded it at Johnny's studio, the only studio with a hole in the wall! It has been recorded with four mics, and this is the mix of all!"
210631,is-p,3,is,4,ahjteam,https://creativecommons.org/licenses/by/4.0/,TamboFlam_01.wav,"multihit,tamborine,samples,tambourine,edited","Tambo by ahjteam (c) Anssi Tenhunen 2012 Subscribe to my youtube channel: <a href=""http://www.youtube.com/ahjteam"" rel=""nofollow"">http://www.youtube.com/ahjteam</a>"
146483,is-p,3,is,5,quartertone,https://creativecommons.org/licenses/by/4.0/,"SD13x03-Pearl-HP,TSn-Rm-v13.wav","multisample,drum,snare,velocity,1-shot","A 1-shot sample taken of a 13-inch diameter, 3-inch deep Pearl brass piccolo snare drum, recorded with a Shure SM-58 close-mic on the batter head, an MXL 603 close-mic on the bottom (snare side) head and two Peavey electret condenser microphones in an XY pair. The drum was fitted with an Evans G Plus (hazy) head on top and a Remo hazy ambassador snare head on bottom. Notes for samples in this pack: Tuning: VLP = Very Low Pitch LP = Low Pitch MLP = Medium-Low Pitch MP = Medium Pitch MHP = Medium-High Pitch HP = High Pitch VHP = Very High Pitch Playing style: CS = Cross Stick Strike (Shank of stick strikes the rim while the butt of the stick rests on the head) HdC = Head-Center Strike HdE = Head-Edge Strike RS = Rimshot (Simultaneous head and rim) Strike Rm = Rim Strike Snare Strainer settings: 0Sn = Snares off LSn = Loose Snares TSn = Tight Snares Velocity: v## =the number designation for the velocity with which the instrument was played"
386103,is-p,3,is,3,ldezem,http://creativecommons.org/publicdomain/zero/1.0/,Anvil - Lokomo A 100 kg - Hammer on horn 1 time short,"1beat,80bpm,one-shot,impact,metal-on-metal,smithy,forging,metallic,iron,steel,lokomo,anvil,metalwork,tools,labor,work,crafts,blacksmith",Lokomo A 100 kg anvil tapped on the horn once with a hammer fast. Recorded in 24-bit 96kHz with a Tascam DR-40 and a Sony ECM-NV1. For details on SOW: Blacksmith ed1 sound pack see: www.oree.storijapan.net/praxis/sound-of-work
222304,is-p,3,is,4,ajaysm,http://creativecommons.org/licenses/by/3.0/,xiaoluo_07,"xiaoluo-instrument,idiophone,gong,percussion,chinese-traditional,chinese,china,qmul,compmusic,beijing-opera,peking-opera,icassp2014-dataset","Recording of a single stroke played on the instrument Xiaoluo, a type of gong used in Beijing Opera percussion ensembles. Played by Ying Wan of the London Jing Kun Opera Association. Recorded by Mi Tian at the Centre for Digital Music, Queen Mary University of London, UK in September 2013 using an AKG C414 microphone under studio conditions. This example is a part of the ""Xiaoluo"" class of the training dataset used in [1]. [1] Mi Tian, Ajay Srinivasamurthy, Mark Sandler and Xavier Serra, A Study of Instrument-wise Onset Detection in Beijing Opera Percussion Ensembles, in Proc. IEEE Intl. Conf. on Acoustics, Speech, and Signal Processing 2014, May 2014."
105933,is-p,3,is,3,soniktec,http://creativecommons.org/publicdomain/zero/1.0/,Kick Fx - Marker #71.wav,"effects,kick,ti,virus","Some tweaked Kicks Made on the Virus Ti.... various parameters tweaked on a basic synthesized kick, to create many effects that can be used as either percussion or other effect like sounds....."
144743,is-p,3,is,4,quartertone,https://creativecommons.org/licenses/by/4.0/,"SD14x08Tama-VLP,TSn-HdE-v14.wav","multisample,drum,snare,velocity,1-shot","A 1-shot sample taken of a 14-inch diameter, 8-inch deep Tama birch snare drum, recorded with an Equitek E100 close-mic on the batter head, an MXL 603 close-mic on the bottom (snare side) head and two Peavey electret condenser microphones in an XY pair. The drum was fitted with a Remo coated ambassador head on top and a Remo hazy ambassador snare head on bottom. Notes for samples in this pack: Tuning: VLP = Very Low Pitch LP = Low Pitch MLP = Medium-Low Pitch MP = Medium Pitch MHP = Medium-High Pitch HP = High Pitch VHP = Very High Pitch Playing style: CS = Cross Stick Strike (Shank of stick strikes the rim while the butt of the stick rests on the head) HdC = Head-Center Strike HdE = Head-Edge Strike RS = Rimshot (Simultaneous head and rim) Strike Rm = Rim Strike Snare Strainer settings: 0Sn = Snares off LSn = Loose Snares TSn = Tight Snares Velocity: v## =the number designation for the velocity with which the instrument was played"
63242,is-p,3,is,3,Robinhood76,https://creativecommons.org/licenses/by-nc/4.0/,ac006 tambourine tremolo.wav,"percussive,drums,percussion,tambourine",tambourine tremolo rec by 2 x Rode NT5
387766,is-p,3,is,4,Jagadamba,https://creativecommons.org/licenses/by/4.0/,Tambourine 9,"rhythm,Tambourine,chime,orchestral,drums,percussive,percussion,hand,tambour,sticks,drum,chimes",Microphones: Rode NT1000 AKG C1000s Clock Audio C 009E-RF Focusrite Scarllet 2i2 interface Audacity
36771,is-p,3,is,4,ErrorCell,http://creativecommons.org/publicdomain/zero/1.0/,[Sky]Snare011.aif,"heavy,hit,house,loud,short,single,singlehit,snare,strike,synthesized,synthesizer,techno,trance","This is a pack of 20 synthesized snare sounds with different ""variables"" for varieties. Wave forms slightly differ as well as the cutoff frequencies, resonance, and noise lengths are all slightly different from each other."
81652,is-p,3,is,4,Suicidity,http://creativecommons.org/publicdomain/zero/1.0/,Snare Of God Drier 024.wav,"drum,drumset,kit,pack,realistic,set,snare,suicidity",the only fail of this pack was made all sounds scream too much since the beginning of the range :(
146001,is-p,3,is,4,quartertone,https://creativecommons.org/licenses/by/4.0/,"SD13x03inPearl-VHP,LSn-HdE-v04.wav","multisample,drum,snare,velocity,1-shot","A 1-shot sample taken of a 13-inch diameter, 3-inch deep Pearl brass piccolo snare drum, recorded with a Shure SM-58 close-mic on the batter head, an MXL 603 close-mic on the bottom (snare side) head and two Peavey electret condenser microphones in an XY pair. The drum was fitted with an Evans G Plus (hazy) head on top and a Remo hazy ambassador snare head on bottom. Notes for samples in this pack: Tuning: VLP = Very Low Pitch LP = Low Pitch MLP = Medium-Low Pitch MP = Medium Pitch MHP = Medium-High Pitch HP = High Pitch VHP = Very High Pitch Playing style: CS = Cross Stick Strike (Shank of stick strikes the rim while the butt of the stick rests on the head) HdC = Head-Center Strike HdE = Head-Edge Strike RS = Rimshot (Simultaneous head and rim) Strike Rm = Rim Strike Snare Strainer settings: 0Sn = Snares off LSn = Loose Snares TSn = Tight Snares Velocity: v## =the number designation for the velocity with which the instrument was played"
61531,is-p,3,is,4,Robinhood76,https://creativecommons.org/licenses/by-nc/4.0/,aa061 Sabian AAX crash 18 stick accent.wav,"sample,multi-sample,one-shot,18,cymbals,drums,percussion,multisample,sabian,aax,crash,cymbal","Recorded by Neumann KM 140 10 cm above cymbal. File name contains: file iD, brand, set, size, type of hit, strength (one of 4 levels) or type of useability"
137596,is-p,3,is,4,quartertone,https://creativecommons.org/licenses/by/4.0/,HH13inKZ-ESO~v16.wav,"hi-hat,multisample,1-shot,velocity,cymbal","A 1-shot sample taken of a 13-inch diameter Zildjian K/Z HiHat cymbal pair (K-series top cymbal and Z-Custom bottom cymbal), recorded with an MXL 603 close-mic and two Peavey electret condenser microphones in an XY pair. The files designated ""FtSpl"", ""HO"", ""SO"", and ""O"" are all 150,000 samples in length, and crossfade-looped with the loop range [100,000...149,999]. Samplers with .WAV file header support should automatically detect the loop range. Just enable looping, set the sample player's sustain parameter to 0% and use the decay and/or release parameter to fade the cymbals out to taste. A MIDI continuous-control number can be designated to modulate Amplitude Envelope Decay and/or Release parameters, as well as selection of the MIDI key to be triggered, corresponding to the strike zone/openness level of the instrument in appropriate hardware or software devices. Notes for samples in this pack: Playing style: Cymbal strike types: Bl = Bell Strike Bw = Bow Strike E = Edge Strike FtChk = Foot ""Chick"" sound (Pedal closes the cymbals and remains closed) FtSpl = Foot ""Splash"" sound (Pedal closes the cymbals and is immediately released for the cymbals to decay naturally) Foot-control types for stick strikes: Cl = Tightly Closed SC = Semi-Closed HO = Half-Open SO = Semi-Open O = Fully Open Velocity: v## =the number designation for the velocity with which the instrument was played"
83815,is-p,3,is,5,Suicidity,http://creativecommons.org/publicdomain/zero/1.0/,Fat Snare EASY 025.wav,"drum,fat,god,kit,realistic,rubber,snare,sticks,suicidity","This is The Fat Snare of God expanded, improved, and played with rubber sticks. there are more softer hits, for a better feeling at fills."
50955,is-p,3,is,4,Matias.Reccius,http://creativecommons.org/publicdomain/zero/1.0/,hihat_openv2 4.wav,"avedis,drum,heavy,hihat,kit,metal,zildjian","X-Act heavy metal drum kit. Zildjian Avedis Quick Beat 14"". Recorded in studio with a Audio Technica AT3040 condenser microphone plugged into a Behringer Ultragain PRO preamp, and into a Roland VS-2400CD recorder. No copyrights, free for all uses. I recommend using Native Instruments Battery to launch the samples. Each of the Battery's cells can accept stacked multi-samples, and the kit can be played through an electronic drum kit through MIDI. Excellent results.Any comments, contact Matias: matias.reccius@gmail.com"
146464,is-p,3,is,4,quartertone,https://creativecommons.org/licenses/by/4.0/,"SD13x03-Pearl-HP,0Sn-HdC-v08.wav","multisample,drum,snare,velocity,1-shot","A 1-shot sample taken of a 13-inch diameter, 3-inch deep Pearl brass piccolo snare drum, recorded with a Shure SM-58 close-mic on the batter head, an MXL 603 close-mic on the bottom (snare side) head and two Peavey electret condenser microphones in an XY pair. The drum was fitted with an Evans G Plus (hazy) head on top and a Remo hazy ambassador snare head on bottom. Notes for samples in this pack: Tuning: VLP = Very Low Pitch LP = Low Pitch MLP = Medium-Low Pitch MP = Medium Pitch MHP = Medium-High Pitch HP = High Pitch VHP = Very High Pitch Playing style: CS = Cross Stick Strike (Shank of stick strikes the rim while the butt of the stick rests on the head) HdC = Head-Center Strike HdE = Head-Edge Strike RS = Rimshot (Simultaneous head and rim) Strike Rm = Rim Strike Snare Strainer settings: 0Sn = Snares off LSn = Loose Snares TSn = Tight Snares Velocity: v## =the number designation for the velocity with which the instrument was played"
142806,is-p,3,is,4,quartertone,https://creativecommons.org/licenses/by/4.0/,"SD14x08Tama-MHP,0Sn-Rm-v07.wav","multisample,drum,snare,velocity,1-shot","A 1-shot sample taken of a 14-inch diameter, 8-inch deep Tama birch snare drum, recorded with an Equitek E100 close-mic on the batter head, an MXL 603 close-mic on the bottom (snare side) head and two Peavey electret condenser microphones in an XY pair. The drum was fitted with a Remo coated ambassador head on top and a Remo hazy ambassador snare head on bottom. Notes for samples in this pack: Tuning: VLP = Very Low Pitch LP = Low Pitch MLP = Medium-Low Pitch MP = Medium Pitch MHP = Medium-High Pitch HP = High Pitch VHP = Very High Pitch Playing style: CS = Cross Stick Strike (Shank of stick strikes the rim while the butt of the stick rests on the head) HdC = Head-Center Strike HdE = Head-Edge Strike RS = Rimshot (Simultaneous head and rim) Strike Rm = Rim Strike Snare Strainer settings: 0Sn = Snares off LSn = Loose Snares TSn = Tight Snares Velocity: v## =the number designation for the velocity with which the instrument was played"
386215,is-p,3,is,4,ldezem,http://creativecommons.org/publicdomain/zero/1.0/,Steel - Angle iron drop big,"1beat,80bpm,one-shot,angle-iron,metal,steel,metalwork,tools,labor,work,crafts",A big angle iron thrown into the corner of the smithy. Recorded in 24-bit 96kHz with a Tascam DR-40 and a Sony ECM-NV1. For details on SOW: Blacksmith ed1 sound pack see: www.oree.storijapan.net/praxis/sound-of-work
142471,is-p,3,is,5,quartertone,https://creativecommons.org/licenses/by/4.0/,"SD14x08Tama-HP,LSn-HdE-v05.wav","multisample,drum,snare,velocity,1-shot","A 1-shot sample taken of a 14-inch diameter, 8-inch deep Tama birch snare drum, recorded with an Equitek E100 close-mic on the batter head, an MXL 603 close-mic on the bottom (snare side) head and two Peavey electret condenser microphones in an XY pair. The drum was fitted with a Remo coated ambassador head on top and a Remo hazy ambassador snare head on bottom. Notes for samples in this pack: Tuning: VLP = Very Low Pitch LP = Low Pitch MLP = Medium-Low Pitch MP = Medium Pitch MHP = Medium-High Pitch HP = High Pitch VHP = Very High Pitch Playing style: CS = Cross Stick Strike (Shank of stick strikes the rim while the butt of the stick rests on the head) HdC = Head-Center Strike HdE = Head-Edge Strike RS = Rimshot (Simultaneous head and rim) Strike Rm = Rim Strike Snare Strainer settings: 0Sn = Snares off LSn = Loose Snares TSn = Tight Snares Velocity: v## =the number designation for the velocity with which the instrument was played"
387785,is-p,3,is,5,Jagadamba,https://creativecommons.org/licenses/by/4.0/,Tambourine 20,"rhythm,Tambourine,chime,orchestral,drums,percussive,percussion,hand,tambour,sticks,drum,chimes",Microphones: Rode NT1000 AKG C1000s Clock Audio C 009E-RF Focusrite Scarllet 2i2 interface Audacity
226407,is-p,3,is,4,akshaylaya,http://creativecommons.org/licenses/by-nc/3.0/,Thi_C_334,"mridangam-thi-c,sm-58,h4n-zoom,drum,indian-percussion,mridangam,percussion,iitm,compmusic,carnatic,icassp2013-dataset,mridangam-stroke-dataset","Recording of a single stroke 'Thi' played on a Mridangam of tonic 'C'. The example was played by Akshay Anantapadmanabhan and recorded using an SM-58 microphone on an H4n ZOOM recorder under studio conditions. The example is a part of the CompMusic Mridangam Stroke Dataset (http://compmusic.upf.edu/mridangam-stroke-dataset), and has been used in [1]. Please see [1] for a detailed description. Instrument: Mridangam Stroke Label: Thi Tonic: C [1] Akshay Anantapadmanabhan, Ashwin Bellur, Hema A. Murthy, ""Modal analysis and transcription of strokes of the mridangam using non-negative matrix factorization,"" in Proc. of the IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP 2013), pp.181-185, May 2013"
146517,is-p,3,is,4,quartertone,https://creativecommons.org/licenses/by/4.0/,"SD13x03-Pearl-HP,LSn-Rm-v01.wav","multisample,drum,snare,velocity,1-shot","A 1-shot sample taken of a 13-inch diameter, 3-inch deep Pearl brass piccolo snare drum, recorded with a Shure SM-58 close-mic on the batter head, an MXL 603 close-mic on the bottom (snare side) head and two Peavey electret condenser microphones in an XY pair. The drum was fitted with an Evans G Plus (hazy) head on top and a Remo hazy ambassador snare head on bottom. Notes for samples in this pack: Tuning: VLP = Very Low Pitch LP = Low Pitch MLP = Medium-Low Pitch MP = Medium Pitch MHP = Medium-High Pitch HP = High Pitch VHP = Very High Pitch Playing style: CS = Cross Stick Strike (Shank of stick strikes the rim while the butt of the stick rests on the head) HdC = Head-Center Strike HdE = Head-Edge Strike RS = Rimshot (Simultaneous head and rim) Strike Rm = Rim Strike Snare Strainer settings: 0Sn = Snares off LSn = Loose Snares TSn = Tight Snares Velocity: v## =the number designation for the velocity with which the instrument was played"
11872,is-p,3,is,3,medialint,http://creativecommons.org/licenses/sampling+/1.0/,gourd_rattle_long_shake.wav,"gourd,percussion,rattle,shaker",A long shake of a gourd rattle
100007,is-p,3,is,4,menegass,http://creativecommons.org/publicdomain/zero/1.0/,RShk4.wav,"organic,percussion,shaker",Shaker treble long
36777,is-p,3,is,5,ErrorCell,http://creativecommons.org/publicdomain/zero/1.0/,[Sky]Snare017.aif,"heavy,hit,house,loud,short,single,singlehit,snare,strike,synthesized,synthesizer,techno,trance","This is a pack of 20 synthesized snare sounds with different ""variables"" for varieties. Wave forms slightly differ as well as the cutoff frequencies, resonance, and noise lengths are all slightly different from each other."
146509,is-p,3,is,5,quartertone,https://creativecommons.org/licenses/by/4.0/,"SD13x03-Pearl-HP,LSn-CS-v08.wav","multisample,drum,snare,velocity,1-shot","A 1-shot sample taken of a 13-inch diameter, 3-inch deep Pearl brass piccolo snare drum, recorded with a Shure SM-58 close-mic on the batter head, an MXL 603 close-mic on the bottom (snare side) head and two Peavey electret condenser microphones in an XY pair. The drum was fitted with an Evans G Plus (hazy) head on top and a Remo hazy ambassador snare head on bottom. Notes for samples in this pack: Tuning: VLP = Very Low Pitch LP = Low Pitch MLP = Medium-Low Pitch MP = Medium Pitch MHP = Medium-High Pitch HP = High Pitch VHP = Very High Pitch Playing style: CS = Cross Stick Strike (Shank of stick strikes the rim while the butt of the stick rests on the head) HdC = Head-Center Strike HdE = Head-Edge Strike RS = Rimshot (Simultaneous head and rim) Strike Rm = Rim Strike Snare Strainer settings: 0Sn = Snares off LSn = Loose Snares TSn = Tight Snares Velocity: v## =the number designation for the velocity with which the instrument was played"
